0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.1660960283239789,0.20462188833919992,0.16312978920172735,0.23096477342335128,0.13931683203224224,0.24331892972495994,0.2423134753011066,0.2275034340400162,0.22937372274848747,0.2609889545076573,0.40050017556175926,0.32192809028182057,0.15108655942041965,0.2728788936964528,0.2667714231088105,0.32905374513519825,0
0.14657549249448218,0.24877630200141654,0.385275875185561,0.2786336640644845,0.14149039278339715,0.24631066828803821,0.19104717594746068,0.2548360379734389,0.15428451295415233,0.30257682392245444,0.1384378527083543,0.24028994530046405,0.13576677497642786,0.23593232610221093,0.38321088963846006,0.30856902590830465,1
0.23799290955824715,0.18053468762955224,0.1620034480728728,0.3113259194558012,0.15819106821341083,0.2893790496476896,0.21902884013869042,0.19546868754995006,0.148642949925316,0.08043461047646094,0.23463527215126886,0.3828922110888389,0.21280997612306618,0.184877493221863,0.2728788936964528,0.4566137248813268,1
0.12103072956898178,0.23411443849643276,0.20101063016044698,0.4044430970482745,0.13576677497642786,0.2560307751277178,0.16124818312929917,0.3253228564633908,0.027063293868263706,0.059498227389561786,0.19856664104904428,0.38416533916075774,0.05740991584648074,0.10065702130254005,0.24902152266420668,0.49398234248553863,1
0.2593467605109036,0.15934435979977452,0.07411588266019639,0.14447845319458538,0.203125,0.38225405696015835,0.24481936899988122,0.28470104934825935,0.07574499777213015,0.0427908248050911,0.24729987173975645,0.39296176062372784,0.3095564493149836,0.16973094517500337,0.33034960174790584,0.30935921676911454,1
0.19918044974971816,0.08043461047646094,0.2819002898854487,0.19484318614593635,0.19104717594746068,0.148642949925316,0.15585888549421878,0.12451076133210334,0.19825902406952375,0.14405538214520136,0.39497577061764183,0.4257633310449598,0.10004881620988826,0.3614072970693868,0.29043172336626727,0.3401803290168319,0
0.1926379375927805,0.2695029423540678,0.3169603558609499,0.2958452535743982,0.13975424859373686,0.2658546801120868,0.17849468216868536,0.2755498763835687,0.16682934768798924,0.31191351215120516,0.14574029770451274,0.2565071118653438,0.18221724671391565,0.2565071118653438,0.3125,0.3089643739575811,1
0.24680576560830178,0.21079277442550065,0.1988737822087165,0.29708052096611787,0.24951124097923924,0.16828640022295324,0.11848242881330548,0.2072890493972125,0.10364452469860624,0.07074519639169857,0.2893790496476896,0.3067836549386228,0.23333100817293873,0.34321691619513744,0.24926650208662213,0.43736046882120017,1
0.12052537984798056,0.16124818312929917,0.18053468762955224,0.22990529639940877,0.26745691825974516,0.1818819801066065,0.16350351200356522,0.20521758650880778,0.14192111034831992,0.24481936899988122,0.34428225838329224,0.3909373750999001,0.17044862679118303,0.3103441260318938,0.28168369339562416,0.3800120783442284,0
0.19578068884596356,0.23411443849643276,0.24680576560830178,0.26052081250832915,0.24975574004915282,0.2209708691207961,0.2521876936182652,0.21930732574403436,0.13666293503543672,0.1926379375927805,0.3294245100360627,0.3610693752591045,0.11692679333668567,0.1875,0.31328027587130347,0.33693529145074724,0
0.08486547258750168,0.13531646934131855,0.12352647110032731,0.24581457378987928,0.12741801898671945,0.19040715010865533,0.21194781197266463,0.2722070529716304,0.0943987966687076,0.036643873123620545,0.2541164994889155,0.433294519495689,0.1660960283239789,0.3232525135246438,0.2706329386826371,0.5093126879064569,1
0.13119418456052082,0.13119418456052082,0.11321388082960498,0.2887456033215051,0.19979237269600658,0.16237976320958225,0.2256176418467758,0.11213046948755721,0.2181912506838897,0.22990529639940877,0.3689287172849248,0.4387537838155929,0.1195082698498309,0.28168369339562416,0.18717419610485841,0.42647950199863066,0
0.06720566614877052,0.1494619255446015,0.15934435979977452,0.42288651883513617,0.05846339666834283,0.16424840657522374,0.024705294220065465,0.015625,0.24729987173975645,0.3620821945705146,0.3792081593597374,0.4584812734725378,0.048159484398195125,0.109375,0.15068204314051492,0.39296176062372784,0
0.14781943694081642,0.25745714145756377,0.29563887388163285,0.23463527215126886,0.16973094517500337,0.25698256567810196,0.33620991861484395,0.2517031827122971,0.18388441087405968,0.30418628646768414,0.15972693984578806,0.2064038252128579,0.12401959270615269,0.24779299261177665,0.37581292096267793,0.2927342811749249,1
0.1307281291459493,0.20581156050499205,0.06987712429686843,0.30277847461056406,0.1660960283239789,0.2821167200823092,0.30757843257858636,0.13441133229754104,0.16312978920172735,0.1664630918176759,0.40625,0.4805798906009281,0.09757809372497497,0.22234764798058917,0.10597390598633231,0.32192809028182057,0
0.08486547258750168,0.15388840315306412,0.20432338797846908,0.2658546801120868,0.15229366163764005,0.19515618744994995,0.31618916163825095,0.32738010687120256,0.15269390848196926,0.17044862679118303,0.2385052737886523,0.3811347161765771,0.19484318614593635,0.10711960313126631,0.42201965112717205,0.32588521272834703,1
0.17780947932407878,0.14149039278339715,0.29022149407822984,0.21165964350225103,0.30935921676911454,0.22669715825854544,0.20610790559801437,0.148642949925316,0.3614072970693868,0.20846350100197397,0.23567348639059932,0.44496971455931694,0.22963966338592295,0.18619336387207788,0.22857404434887177,0.20101063016044698,0
0.12401959270615269,0.1608692209529219,0.24105075969596113,0.3063854929863684,0.20342525884830526,0.15780476466190746,0.18652088103614567,0.09568319307746789,0.13576677497642786,0.23280725665236468,0.4419417382415922,0.4075999206482994,0.15189236011893423,0.15741751312195224,0.3121091305537215,0.3423265984407288,0
0.10481568644530265,0.21338281693355723,0.07245014449606019,0.1335000585205864,0.07411588266019639,0.11640362832618234,0.09309668193603894,0.09177609472242758,0.26608416196760004,0.16312978920172735,0.338020432074749,0.30338262248355624,0.3681005934184296,0.44373349441134147,0.3497348325874905,0.35475976686696026,1
0.23280725665236468,0.12103072956898178,0.16010860571811872,0.3175375223890871,0.1620034480728728,0.19733329594242327,0.3483358876501243,0.3128903811640748,0.22857404434887177,0.21847080397046192,0.33034960174790584,0.388588441107684,0.19546868754995006,0.12253427454186033,0.21395412402545552,0.24729987173975645,1
0.140625,0.08838834764831845,0.23280725665236468,0.3264466002465028,0.24680576560830178,0.13621559198564606,0.25745714145756377,0.20161699844631156,0.16937096397405313,0.21875,0.36593870089469904,0.427051574022389,0.08629188294677548,0.11428702217443588,0.29933193844793776,0.3497348325874905,0
0.15780476466190746,0.2234429632199233,0.37434839220971683,0.26814066096453926,0.06346905003621844,0.10597390598633231,0.2460627460628691,0.3625875433085092,0.05740991584648074,0.09631896879639025,0.20161699844631156,0.41354625837081394,0.14320549046737,0.25194555463432966,0.3689287172849248,0.24803918541230538,1
0.2883225326132177,0.2040244508937593,0.19733329594242327,0.321168824860851,0.14905300022139775,0.2565071118653438,0.31054073303674673,0.21452390965228096,0.1907274314958391,0.22480460265528374,0.23515495223894392,0.2663134460790517,0.19295451617544482,0.11848242881330548,0.2943975575221371,0.38937299357428473,1
0.16755945773068137,0.1767766952966369,0.16973094517500337,0.21079277442550065,0.1722297475394422,0.14405538214520136,0.24432024642362327,0.19452968121857395,0.15585888549421878,0.2275034340400162,0.452990281697632,0.40655036972680275,0.1254873312828829,0.216224257860907,0.273772116686488,0.3681005934184296,0
0.20875608149824043,0.17849468216868536,0.2392717629861493,0.39311705079403514,0.09043622580304864,0.2348952559120767,0.06536406457297465,0.06720566614877052,0.17712162576179116,0.27332587007087344,0.34392751098523655,0.35954479684387036,0.20372507516258279,0.21021287573552672,0.2619227283475033,0.36426697583983647,0
0.11848242881330548,0.08907620508587015,0.22777155839239455,0.2790714234295586,0.18814991529362962,0.12451076133210334,0.2405438174740727,0.19546868754995006,0.1307281291459493,0.2348952559120767,0.46469601118634535,0.42748012563451415,0.109375,0.21079277442550065,0.29646353064078557,0.2933591149299779,0
0.3256978685261849,0.17258376589355096,0.2628531850196988,0.38321088963846006,0.19452968121857395,0.3167677333236452,0.11267347735824966,0.1269381000724369,0.16719480124244293,0.3045873232752801,0.12597277731716483,0.23017062285400366,0.29460480679632506,0.19578068884596356,0.2460627460628691,0.3255104164999947,1
0.08629188294677548,0.0924387466109315,0.3882741762434118,0.2004024271621978,0.12401959270615269,0.23333100817293873,0.15428451295415233,0.14405538214520136,0.03314563036811941,0.03983608994994363,0.30856902590830465,0.6221615231895171,0.07967217989988726,0.04419417382415922,0.374022162612057,0.21338281693355723,1
0.258167369404036,0.24631066828803821,0.1307281291459493,0.240035804620894,0.06987712429686843,0.09177609472242758,0.3898429671835828,0.37353228399631,0.10364452469860624,0.14986973510352247,0.3338415721753359,0.22884091431057516,0.2663134460790517,0.17712162576179116,0.2695029423540678,0.34816062429933115,1
0.19040715010865533,0.19764235376052372,0.3101473943949876,0.28683687110446593,0.20282429665229953,0.1550736971974938,0.30257682392245444,0.3101473943949876,0.0625,0.09504316453590968,0.29708052096611787,0.3748372042467236,0.1254873312828829,0.20161699844631156,0.3610693752591045,0.2545964177625051,1
0.07733980419227864,0.27310247332732085,0.16828640022295324,0.31502883052587427,0.2685955224636107,0.14905300022139775,0.14363106492851746,0.21452390965228096,0.3722227890491124,0.18221724671391565,0.1307281291459493,0.4563463083284448,0.18586526958391122,0.2916899172280386,0.14447845319458538,0.3053878169639385,0
0.12352647110032731,0.213668661424646,0.16864869644471017,0.3286825619994161,0.09631896879639025,0.18087245160609727,0.14532090029483027,0.29563887388163285,0.029231698334171417,0.06442352540027595,0.18912060057672195,0.38305158350410196,0.125,0.24655834121967968,0.28598445652692384,0.5535309244974485,1
0.18053468762955224,0.1988737822087165,0.35130198681120495,0.3602231838562032,0.16124818312929917,0.20282429665229953,0.255314603724503,0.22857404434887177,0.1711632992203644,0.1550736971974938,0.2541164994889155,0.3087667632088985,0.1288470508005519,0.17573784186253114,0.34286106652330767,0.33438960248488586,1
0.106548294507702,0.13799626353637262,0.1875,0.396055995488643,0.22371595411369302,0.25,0.12303137303143455,0.09504316453590968,0.29189908894170946,0.2790714234295586,0.3495602706437046,0.4038389994787527,0.06720566614877052,0.14740595518838442,0.2181912506838897,0.3444594950788844,0
0.09695057535930357,0.125,0.3081731706768128,0.27421763710600383,0.14405538214520136,0.22669715825854544,0.10825317547305482,0.1335000585205864,0.17399263633843817,0.22234764798058917,0.4260499438886244,0.2699555084870468,0.20462188833919992,0.35561895864815757,0.30156654790029347,0.3312721101111592,0
0.23175620272173947,0.09504316453590968,0.18421603316486868,0.30995053788870897,0.1875,0.19825902406952375,0.29064180058966055,0.15229366163764005,0.12741801898671945,0.22615804415828325,0.2921081108724987,0.44373349441134147,0.06720566614877052,0.22152260748059102,0.19979237269600658,0.42662259192112645,0
0.1690102160373745,0.10423175050098699,0.19327057620082783,0.33856169812531955,0.17009016450841594,0.1801962905417312,0.05846339666834283,0.11692679333668567,0.2670001170411728,0.17328963291264715,0.3780798010175894,0.39296176062372784,0.2312288841710741,0.2607549885668537,0.16828640022295324,0.426193178030808,0
0.11640362832618234,0.18944305707784595,0.04555431167847891,0.027063293868263706,0.17364149039760055,0.16828640022295324,0.3569893643373707,0.48172156279587486,0.17080633678965193,0.09757809372497497,0.33892206192943536,0.47624220794150535,0.12451076133210334,0.24631066828803821,0.14363106492851746,0.22937372274848747,1
0.08486547258750168,0.05633673867912483,0.2744401260976609,0.25242960033442985,0.19104717594746068,0.22426093897511443,0.15664013793565174,0.08341467384399462,0.05298695299316616,0.06987712429686843,0.2593467605109036,0.43889287203712934,0.12203515118604147,0.25267127544994106,0.3690941190943036,0.49975579974123363,1
0.25121773735646136,0.2663134460790517,0.15972693984578806,0.2633171804117612,0.14235052467412967,0.2170694373351532,0.3266335150057324,0.28980057798424075,0.22884091431057516,0.2739949674492216,0.33200827126368404,0.2593467605109036,0.20161699844631156,0.20787710461953235,0.22426093897511443,0.27198273727389394,1
0.29708052096611787,0.30338262248355624,0.10825317547305482,0.15068204314051492,0.11744762795603834,0.21958545816492495,0.3081731706768128,0.3103441260318938,0.15972693984578806,0.09309668193603894,0.27885262964960544,0.3926509960352832,0.19795092905187386,0.1660960283239789,0.2543565718140579,0.36660525645781455,1
